snapshot_date,provider,region,sku,gpu_model,gpu_count,price_type,price_usd_hour,price_usd_per_gpu_hour,source
2026-06-10,AWS,ap-southeast-2,g5.xlarge,A10G,1.0,ondemand,1.308,1.308,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,g5.xlarge,A10G,1.0,spot,0.7161,0.7161,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,g6.12xlarge,L4,4.0,ondemand,5.98299,1.4957475,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,g6.12xlarge,L4,4.0,spot,1.754933,0.43873325,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,g6.16xlarge,L4,1.0,ondemand,4.41652,4.41652,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,g6.16xlarge,L4,1.0,spot,1.497667,1.497667,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,g6.24xlarge,L4,4.0,ondemand,8.67909,2.1697725,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,g6.24xlarge,L4,4.0,spot,2.244167,0.56104175,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,g6.2xlarge,L4,1.0,ondemand,1.27107,1.27107,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,g6.2xlarge,L4,1.0,spot,0.639,0.639,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,g6.48xlarge,L4,8.0,ondemand,17.35817,2.16977125,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,g6.48xlarge,L4,8.0,spot,6.2695,0.7836875,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,g6.4xlarge,L4,1.0,ondemand,1.72042,1.72042,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,g6.4xlarge,L4,1.0,spot,0.949433,0.949433,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,g6.8xlarge,L4,1.0,ondemand,2.61912,2.61912,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,g6.8xlarge,L4,1.0,spot,1.190567,1.190567,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,g6.xlarge,L4,1.0,ondemand,1.0464,1.0464,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,g6.xlarge,L4,1.0,spot,0.551233,0.551233,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,g6f.2xlarge,L4,0.25,ondemand,0.61759,2.47036,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,g6f.2xlarge,L4,0.25,spot,0.4222,1.6888,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,g6f.4xlarge,L4,0.5,ondemand,1.23517,2.47034,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,g6f.4xlarge,L4,0.5,spot,0.8596,1.7192,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,g6f.large,L4,0.125,ondemand,0.26264,2.10112,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,g6f.large,L4,0.125,spot,0.1581,1.2648,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,g6f.xlarge,L4,0.125,ondemand,0.30879,2.47032,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,g6f.xlarge,L4,0.125,spot,0.21505,1.7204,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,gr6.4xlarge,L4,1.0,ondemand,2.0012,2.0012,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,gr6.4xlarge,L4,1.0,spot,0.50475,0.50475,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,gr6.8xlarge,L4,1.0,ondemand,3.1807,3.1807,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,gr6.8xlarge,L4,1.0,spot,0.78595,0.78595,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,gr6f.4xlarge,L4,0.5,ondemand,1.38597,2.77194,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,gr6f.4xlarge,L4,0.5,spot,0.93015,1.8603,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,inf1.24xlarge,AWS Inferentia,16.0,ondemand,5.902,0.368875,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,inf1.24xlarge,AWS Inferentia,16.0,spot,1.017867,0.0636166875,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,inf1.2xlarge,AWS Inferentia,1.0,ondemand,0.453,0.453,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,inf1.2xlarge,AWS Inferentia,1.0,spot,0.154567,0.154567,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,inf1.6xlarge,AWS Inferentia,4.0,ondemand,1.475,0.36875,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,inf1.6xlarge,AWS Inferentia,4.0,spot,0.385533,0.09638325,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,inf1.xlarge,AWS Inferentia,1.0,ondemand,0.285,0.285,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,inf1.xlarge,AWS Inferentia,1.0,spot,0.0853,0.0853,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,inf2.24xlarge,AWS Inferentia2,6.0,ondemand,8.43782,1.4063033333333335,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,inf2.24xlarge,AWS Inferentia2,6.0,spot,4.8646,0.8107666666666667,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,inf2.48xlarge,AWS Inferentia2,12.0,ondemand,16.87565,1.4063041666666667,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,inf2.48xlarge,AWS Inferentia2,12.0,spot,16.8757,1.4063083333333333,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,inf2.8xlarge,AWS Inferentia2,1.0,ondemand,2.55822,2.55822,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,inf2.8xlarge,AWS Inferentia2,1.0,spot,1.6671,1.6671,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,inf2.xlarge,AWS Inferentia2,1.0,ondemand,0.98566,0.98566,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,inf2.xlarge,AWS Inferentia2,1.0,spot,0.57745,0.57745,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,p2.16xlarge,K80,16.0,ondemand,24.672,1.542,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,p2.8xlarge,K80,8.0,ondemand,12.336,1.542,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,p2.xlarge,K80,1.0,ondemand,1.542,1.542,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,p3.16xlarge,V100,8.0,ondemand,33.872,4.234,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,p3.16xlarge,V100,8.0,spot,33.872,4.234,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,p3.2xlarge,V100,1.0,ondemand,4.234,4.234,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,p3.2xlarge,V100,1.0,spot,4.234,4.234,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,p3.8xlarge,V100,4.0,ondemand,16.936,4.234,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,p3.8xlarge,V100,4.0,spot,16.3284,4.0821,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,p4d.24xlarge,A100,8.0,ondemand,28.54493,3.56811625,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,p4d.24xlarge,A100,8.0,spot,19.09785,2.38723125,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,p5.48xlarge,H100,8.0,ondemand,71.552,8.944,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,p5.48xlarge,H100,8.0,spot,66.4352,8.3044,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2,p5.4xlarge,H100,1.0,ondemand,8.944,8.944,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2-akl-1,g4dn.2xlarge,T4,1.0,ondemand,1.418,1.418,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-2-per-1,g4dn.2xlarge,T4,1.0,ondemand,1.418,1.418,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-3,g5.12xlarge,A10G,4.0,ondemand,7.93854,1.984635,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-3,g5.12xlarge,A10G,4.0,spot,2.143406,0.5358515,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-3,g5.16xlarge,A10G,1.0,ondemand,5.73277,5.73277,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-3,g5.16xlarge,A10G,1.0,spot,0.74526,0.74526,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-3,g5.24xlarge,A10G,4.0,ondemand,11.39836,2.84959,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-3,g5.24xlarge,A10G,4.0,spot,5.129262,1.2823155,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-3,g5.2xlarge,A10G,1.0,ondemand,1.69632,1.69632,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-3,g5.2xlarge,A10G,1.0,spot,0.407117,0.407117,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-3,g5.48xlarge,A10G,8.0,ondemand,22.79672,2.84959,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-3,g5.48xlarge,A10G,8.0,spot,10.942426,1.36780325,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-3,g5.4xlarge,A10G,1.0,ondemand,2.27295,2.27295,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-3,g5.4xlarge,A10G,1.0,spot,0.43186,0.43186,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-3,g5.8xlarge,A10G,1.0,ondemand,3.42623,3.42623,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-3,g5.8xlarge,A10G,1.0,spot,0.959344,0.959344,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-3,g5.xlarge,A10G,1.0,ondemand,1.408,1.408,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-3,g5.xlarge,A10G,1.0,spot,0.39424,0.39424,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-3,g5g.metal,T4G,2.0,ondemand,3.8395,1.91975,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-3,g5g.metal,T4G,2.0,spot,0.883085,0.4415425,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-3,p5.48xlarge,H100,8.0,ondemand,75.9552,9.4944,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-3,p5.48xlarge,H100,8.0,spot,75.9552,9.4944,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-3,p5.4xlarge,H100,1.0,ondemand,9.4944,9.4944,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-3,p5.4xlarge,H100,1.0,spot,9.4944,9.4944,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-3,p5en.48xlarge,H200,8.0,ondemand,87.34848,10.91856,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-3,p5en.48xlarge,H200,8.0,spot,27.951514,3.49393925,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-5,g6.12xlarge,L4,4.0,ondemand,5.7966,1.44915,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-5,g6.12xlarge,L4,4.0,spot,4.231518,1.0578795,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-5,g6.16xlarge,L4,1.0,ondemand,4.27892,4.27892,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-5,g6.16xlarge,L4,1.0,spot,0.855784,0.855784,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-5,g6.24xlarge,L4,4.0,ondemand,8.4087,2.102175,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-5,g6.24xlarge,L4,4.0,spot,3.699828,0.924957,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-5,g6.2xlarge,L4,1.0,ondemand,1.23147,1.23147,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-5,g6.2xlarge,L4,1.0,spot,1.083694,1.083694,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-5,g6.48xlarge,L4,8.0,ondemand,16.81739,2.10217375,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-5,g6.48xlarge,L4,8.0,spot,13.117564,1.6396955,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-5,g6.4xlarge,L4,1.0,ondemand,1.66682,1.66682,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-5,g6.4xlarge,L4,1.0,spot,0.900083,0.900083,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-5,g6.8xlarge,L4,1.0,ondemand,2.53752,2.53752,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-5,g6.8xlarge,L4,1.0,spot,0.68513,0.68513,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-5,g6.xlarge,L4,1.0,ondemand,1.0138,1.0138,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-5,g6.xlarge,L4,1.0,spot,0.91242,0.91242,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-5,gr6.4xlarge,L4,1.0,ondemand,1.9388,1.9388,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-5,gr6.4xlarge,L4,1.0,spot,0.542864,0.542864,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-5,gr6.8xlarge,L4,1.0,ondemand,3.08152,3.08152,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ap-southeast-5,gr6.8xlarge,L4,1.0,spot,0.554674,0.554674,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g3.16xlarge,M60,4.0,ondemand,5.664,1.416,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g3.4xlarge,M60,1.0,ondemand,1.416,1.416,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g3.8xlarge,M60,2.0,ondemand,2.832,1.416,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g4ad.16xlarge,V520,4.0,ondemand,3.872,0.968,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g4ad.16xlarge,V520,4.0,spot,0.5691,0.142275,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g4ad.2xlarge,V520,1.0,ondemand,0.60421,0.60421,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g4ad.2xlarge,V520,1.0,spot,0.2112,0.2112,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g4ad.4xlarge,V520,1.0,ondemand,0.968,0.968,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g4ad.4xlarge,V520,1.0,spot,0.3186,0.3186,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g4ad.8xlarge,V520,2.0,ondemand,1.936,0.968,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g4ad.8xlarge,V520,2.0,spot,0.40425,0.202125,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g4ad.xlarge,V520,1.0,ondemand,0.42263,0.42263,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g4ad.xlarge,V520,1.0,spot,0.13225,0.13225,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g4dn.12xlarge,T4,4.0,ondemand,4.343,1.08575,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g4dn.12xlarge,T4,4.0,spot,1.4011,0.350275,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g4dn.16xlarge,T4,1.0,ondemand,4.832,4.832,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g4dn.16xlarge,T4,1.0,spot,1.00605,1.00605,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g4dn.2xlarge,T4,1.0,ondemand,0.835,0.835,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g4dn.2xlarge,T4,1.0,spot,0.29945,0.29945,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g4dn.4xlarge,T4,1.0,ondemand,1.337,1.337,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g4dn.4xlarge,T4,1.0,spot,0.63125,0.63125,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g4dn.8xlarge,T4,1.0,ondemand,2.416,2.416,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g4dn.8xlarge,T4,1.0,spot,0.8471,0.8471,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g4dn.metal,T4,8.0,ondemand,8.687,1.085875,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g4dn.metal,T4,8.0,spot,5.5149,0.6893625,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g4dn.xlarge,T4,1.0,ondemand,0.584,0.584,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g4dn.xlarge,T4,1.0,spot,0.2076,0.2076,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g5.12xlarge,A10G,4.0,ondemand,6.29784,1.57446,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g5.12xlarge,A10G,4.0,spot,2.69005,0.6725125,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g5.16xlarge,A10G,1.0,ondemand,4.54794,4.54794,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g5.16xlarge,A10G,1.0,spot,1.13765,1.13765,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g5.24xlarge,A10G,4.0,ondemand,9.04259,2.2606475,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g5.24xlarge,A10G,4.0,spot,5.3758,1.34395,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g5.2xlarge,A10G,1.0,ondemand,1.34573,1.34573,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g5.2xlarge,A10G,1.0,spot,0.43725,0.43725,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g5.48xlarge,A10G,8.0,ondemand,18.08518,2.2606475,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g5.48xlarge,A10G,8.0,spot,10.978,1.37225,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g5.4xlarge,A10G,1.0,ondemand,1.80319,1.80319,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g5.4xlarge,A10G,1.0,spot,0.92635,0.92635,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g5.8xlarge,A10G,1.0,ondemand,2.71811,2.71811,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g5.8xlarge,A10G,1.0,spot,0.8009,0.8009,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g5.xlarge,A10G,1.0,ondemand,1.117,1.117,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g5.xlarge,A10G,1.0,spot,0.4304,0.4304,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g6.12xlarge,L4,4.0,ondemand,5.10933,1.2773325,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g6.12xlarge,L4,4.0,spot,2.529433,0.63235825,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g6.16xlarge,L4,1.0,ondemand,3.7716,3.7716,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g6.16xlarge,L4,1.0,spot,1.0157,1.0157,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g6.24xlarge,L4,4.0,ondemand,7.41173,1.8529325,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g6.24xlarge,L4,4.0,spot,3.6312,0.9078,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g6.2xlarge,L4,1.0,ondemand,1.08547,1.08547,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g6.2xlarge,L4,1.0,spot,0.7024,0.7024,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g6.48xlarge,L4,8.0,ondemand,14.82346,1.8529325,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g6.48xlarge,L4,8.0,spot,9.397467,1.174683375,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g6.4xlarge,L4,1.0,ondemand,1.4692,1.4692,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g6.4xlarge,L4,1.0,spot,0.9803,0.9803,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g6.8xlarge,L4,1.0,ondemand,2.23666,2.23666,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g6.8xlarge,L4,1.0,spot,0.810667,0.810667,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g6.xlarge,L4,1.0,ondemand,0.8936,0.8936,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g6.xlarge,L4,1.0,spot,0.609433,0.609433,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g6f.2xlarge,L4,0.25,ondemand,0.52741,2.10964,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g6f.2xlarge,L4,0.25,spot,0.19655,0.7862,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g6f.4xlarge,L4,0.5,ondemand,1.05482,2.10964,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g6f.4xlarge,L4,0.5,spot,0.3019,0.6038,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g6f.large,L4,0.125,ondemand,0.22429,1.79432,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g6f.large,L4,0.125,spot,0.2243,1.7944,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g6f.xlarge,L4,0.125,ondemand,0.26371,2.10968,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,g6f.xlarge,L4,0.125,spot,0.2622,2.0976,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,gr6.4xlarge,L4,1.0,ondemand,1.709,1.709,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,gr6.4xlarge,L4,1.0,spot,0.32515,0.32515,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,gr6.8xlarge,L4,1.0,ondemand,2.71628,2.71628,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,gr6.8xlarge,L4,1.0,spot,0.42385,0.42385,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,gr6f.4xlarge,L4,0.5,ondemand,1.1836,2.3672,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,gr6f.4xlarge,L4,0.5,spot,0.3791,0.7582,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,inf1.24xlarge,AWS Inferentia,16.0,ondemand,5.26,0.32875,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,inf1.24xlarge,AWS Inferentia,16.0,spot,1.0684,0.066775,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,inf1.2xlarge,AWS Inferentia,1.0,ondemand,0.403,0.403,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,inf1.2xlarge,AWS Inferentia,1.0,spot,0.07725,0.07725,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,inf1.6xlarge,AWS Inferentia,4.0,ondemand,1.315,0.32875,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,inf1.6xlarge,AWS Inferentia,4.0,spot,0.20065,0.0501625,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,inf1.xlarge,AWS Inferentia,1.0,ondemand,0.254,0.254,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,inf1.xlarge,AWS Inferentia,1.0,spot,0.0415,0.0415,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,p3.16xlarge,V100,8.0,ondemand,26.928,3.366,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,p3.16xlarge,V100,8.0,spot,11.84832,1.48104,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,p3.2xlarge,V100,1.0,ondemand,3.366,3.366,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,p3.2xlarge,V100,1.0,spot,3.366,3.366,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,p3.8xlarge,V100,4.0,ondemand,13.464,3.366,instances.vantage.sh (AWS Price List mirror)
2026-06-10,AWS,ca-central-1,p3.8xlarge,V100,4.0,spot,7.13592,1.78398,instances.vantage.sh (AWS Price List mirror)
